Census year,Block ID,Property ID,Base property ID,Building name,Street address,CLUE small area,Construction year,Refurbished year,Number of floors (above ground),Predominant space use,Accessibility type,Accessibility type description,Accessibility rating,Bicycle spaces,Has showers,Latitude,Longitude
2015,248,108160,108160,Our Lady Of Lebanon Catholic School & Church,169-199 Rathdowne Street,Carlton,1900,1990,3,Student Accommodation,Low level of accessibility,All entrances have steps,1,10,1,-37.8025687499, 144.968877884
2015,248,108161,108161,Carlton Gardens Primary School,201-231 Rathdowne Street,Carlton,1884,2014,2,Educational/Research,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,30,,-37.8019584856, 144.969283455
2015,248,110801,110801,,186 Drummond Street ,Carlton,,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.8021068784, 144.968693205
2015,248,108163,108163,,235 Rathdowne Street,Carlton,1890,,2,Office,Low level of accessibility,All entrances have steps,1,0,,-37.8015839189, 144.969360819
2015,248,108165,108165,,239 Rathdowne Street,Carlton,1890,,2,Office,Low level of accessibility,All entrances have steps,1,0,,-37.8014709503, 144.96937541
2015,248,108166,108166,,241-249 Rathdowne Street,Carlton,1990,,4,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,,-37.8013020481, 144.969408715
2015,248,104440,104440,Victoria Terrace,19 Grattan Street,Carlton,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.8012825521, 144.968914509
2015,248,102752,102752,Dublin Terrace,202 Drummond Street ,Carlton,1890,,2,Office,Low level of accessibility,All entrances have steps,1,2,1,-37.8016981818, 144.968738775
2015,248,108162,108162,,233 Rathdowne Street,Carlton,1890,,2,House/Townhouse,Low level of accessibility,All entrances have steps,1,0,,-37.8016406568, 144.969346494
2015,248,102753,102753,Dublin Terrace,200 Drummond Street ,Carlton,1890,2003,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.8017453997, 144.96872727
2015,248,102745,102745,Jersey House,216 Drummond Street ,Carlton,1890,,2,Office,Low level of accessibility,All entrances have steps,1,0,,-37.8013167551, 144.968636786
2015,248,102746,102746,,214 Drummond Street ,Carlton,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.8013642725, 144.968639181
2015,248,102747,102747,,212 Drummond Street ,Carlton,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.801413461, 144.968642108
2015,248,102748,102748,Derby Terrace,210 Drummond Street ,Carlton,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.8014796023, 144.96877061
2015,248,102749,102749,Derby Terrace,208 Drummond Street ,Carlton,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.8015268946, 144.968766175
2015,248,102750,102750,Derby Terrace,206 Drummond Street ,Carlton,1890,,2,Commercial Accommodation,Low level of accessibility,All entrances have steps,1,0,,-37.801573899, 144.968757626
2015,248,102754,102754,Carlton Terrace,198 Drummond Street ,Carlton,1890,2007,2,House/Townhouse,Low level of accessibility,All entrances have steps,1,0,,-37.8017927934, 144.968716098
2015,248,110802,110802,,4 O'Connell Lane,Carlton,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.8020214772, 144.968906378
2015,248,104439,104439,Victoria Terrace,17 Grattan Street,Carlton,,,2,Office,Low level of accessibility,All entrances have steps,1,2,1,-37.8012920464, 144.968984122
2015,248,102755,102755,Carlton Terrace,196 Drummond Street ,Carlton,1890,,2,Commercial Accommodation,Low level of accessibility,All entrances have steps,1,0,1,-37.8018381792, 144.968652005
2015,248,102756,102756,,194 Drummond Street ,Carlton,1890,,2,Office,Low level of accessibility,All entrances have steps,1,0,1,-37.8018927084, 144.968643128
2015,248,102757,102757,Denver Terrace,192 Drummond Street ,Carlton,,,3,Commercial Accommodation,Low level of accessibility,All entrances have steps,1,0,,-37.801946848, 144.968634815
2015,248,102758,102758,Denver Terrace,190 Drummond Street ,Carlton,,,3,Commercial Accommodation,Low level of accessibility,All entrances have steps,1,0,,-37.801998441, 144.968612314
2015,248,102759,102759,Denver Terrace,188 Drummond Street ,Carlton,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.8020319699, 144.968652929
2015,248,104438,104438,Victoria Terrace,15 Grattan Street,Carlton,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.8012997577, 144.96905653
2015,248,102751,102751,Dublin Terrace,204 Drummond Street ,Carlton,,,2,Office,Low level of accessibility,All entrances have steps,1,2,1,-37.8016484358, 144.968745086
2015,249,580222,108269,Public Toilet,199 Rathdowne Street,Carlton,,,1,Community Use,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,,-37.8019638987, 144.971952387
2015,249,111488,108269,The Lodge,99 Carlton Street,Carlton,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.8019638987, 144.971952387
2015,250,554855,108266,Royal Exhibition Building,9 Nicholson Street,Carlton,1880,,2,Public Display Area,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,30,1,-37.8040188586, 144.971635525
2015,250,623345,108266,Melbourne Museum,11 Nicholson Street,Carlton,1880,,4,Public Display Area,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,,-37.8040188586, 144.971635525
2015,251,108159,108159,Trust Company,141-161 Rathdowne Street,Carlton,1890,,4,Office,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,,-37.8034600103, 144.969102293
2015,251,510626,510626,,98 Drummond Street ,Carlton,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.8045148467, 144.968204319
2015,251,510624,510624,,92-94 Drummond Street ,Carlton,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.804625125, 144.968194417
2015,251,108158,108158,St Nicholas Place,107-123 Rathdowne Street,Carlton,,,4,Residential Apartment,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,0,,-37.8041855253, 144.968786111
2015,251,108157,108157,The Rathdowne,125-139 Rathdowne Street,Carlton,1907,2009,5,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,,-37.8038321798, 144.969019072
2015,251,108156,108156,Maudsley House,97-105 Rathdowne Street,Carlton,1890,,2,Office,Low level of accessibility,All entrances have steps,1,0,1,-37.804549346, 144.96884781
2015,251,108155,108155,,83-95 Rathdowne Street,Carlton,2011,,6,Residential Apartment,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,,-37.8048299593, 144.968820377
2015,251,102762,102762,,112 Drummond Street ,Carlton,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.8041102753, 144.968167628
2015,251,102774,102774,Construction Industry House,18-40 Queensberry Street,Carlton,,,2,Hospital/Clinic,Low level of accessibility,All entrances have steps,1,0,,-37.8048203643, 144.968286822
2015,251,102766,102766,Jacques Martin House,100-108 Drummond Street ,Carlton,1990,,5,Unoccupied - Under Renovation,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,,-37.8043658695, 144.968241925
2015,251,102765,102765,Drummond Court,116-140 Drummond Street ,Carlton,,,2,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,,-37.8037426387, 144.968224322
2015,251,102764,102764,Princess May Pavilion,142-150 Drummond Street ,Carlton,,,2,Residential Apartment,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,,-37.8032897095, 144.968277923
2015,251,102763,102763,,114 Drummond Street ,Carlton,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.8040673403, 144.968174886
2015,251,102761,102761,,110 Drummond Street ,Carlton,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.804165489, 144.96815218
2015,251,510625,510625,,96 Drummond Street ,Carlton,1890,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.8045637202, 144.96820158
2015,2509,618393,618393,,14 Market Street ,Kensington,1997,,2,House/Townhouse,,,,,,-37.7893861661, 144.927382149
2015,251,107539,107539,Pelham Court,15-31 Pelham Street ,Carlton,1900,,4,Office,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,20,,-37.803560749, 144.968614891
2015,252,108404,108404,,5-9 Rodney Place,Carlton,,,2,Office,Moderate level of accessibility,Entrance(s) have limited access via a small lip or a steep ramp,2,4,,-37.8035383461, 144.967351252
2015,252,111059,106250,126 Lygon Street,126 Lygon Street,Carlton,1890,,3,Entertainment/Recreation - Indoor,Low level of accessibility,All entrances have steps,1,0,,-37.8044377836, 144.966699264
2015,252,111060,106250,124 Lygon Street,124 Lygon Street,Carlton,1890,,3,Entertainment/Recreation - Indoor,Low level of accessibility,All entrances have steps,1,0,,-37.8044377836, 144.966699264
2015,252,107540,107540,,53-75 Pelham Street ,Carlton,1990,,3,Residential Apartment,High level of accessibility,Main Entrance has ramp,3,0,,-37.8032428471, 144.967185782
2015,252,111062,106250,120 Lygon Street,120 Lygon Street,Carlton,1890,,2,Entertainment/Recreation - Indoor,Low level of accessibility,All entrances have steps,1,0,,-37.8044377836, 144.966699264
2015,252,111064,106250,114 Lygon Street,114 Lygon Street,Carlton,1890,,3,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,,-37.8044377836, 144.966699264
2015,252,111061,106250,122 Lygon Street,122 Lygon Street,Carlton,1890,,2,Entertainment/Recreation - Indoor,Low level of accessibility,All entrances have steps,1,0,,-37.8044377836, 144.966699264
2015,252,106244,106244,,160-162 Lygon Street,Carlton,1900,,3,Entertainment/Recreation - Indoor,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,,-37.8034416403, 144.966769855
2015,252,106249,106249,,128-130 Lygon Street,Carlton,1890,,2,Entertainment/Recreation - Indoor,Low level of accessibility,All entrances have steps,1,0,,-37.8040339342, 144.966683161
2015,252,106247,106247,,140-146 Lygon Street,Carlton,1890,,2,Entertainment/Recreation - Indoor,Low level of accessibility,All entrances have steps,1,0,,-37.8037830018, 144.966723109
2015,252,106246,106246,Pasta Rustica,148-150 Lygon Street,Carlton,1890,,2,Entertainment/Recreation - Indoor,Low level of accessibility,All entrances have steps,1,0,,-37.803668967, 144.966736973
2015,252,106245,106245,,152-154 Lygon Street,Carlton,1900,,2,Entertainment/Recreation - Indoor,Low level of accessibility,All entrances have steps,1,0,,-37.8035930917, 144.966744721
2015,252,111065,106250,112 Lygon Street,112 Lygon Street,Carlton,1890,,3,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,,-37.8044377836, 144.966699264
2015,252,557293,557293,,26 Drummond Place,Carlton,,,1,Unoccupied - Under Construction,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.803659672, 144.967000609
2015,252,106248,106248,,132-136 Lygon Street,Carlton,1890,,2,Entertainment/Recreation - Indoor,Low level of accessibility,All entrances have steps,1,0,,-37.8039578276, 144.966692996
2015,252,111066,106250,110 Lygon Street,110 Lygon Street,Carlton,1890,,3,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,,-37.8044377836, 144.966699264
2015,252,111067,106250,108 Lygon Street,108 Lygon Street,Carlton,1890,,2,Entertainment/Recreation - Indoor,Low level of accessibility,All entrances have steps,1,0,,-37.8044377836, 144.966699264
2015,252,111068,106250,106 Lygon Street,106 Lygon Street,Carlton,1890,,2,Entertainment/Recreation - Indoor,Low level of accessibility,All entrances have steps,1,0,,-37.8044377836, 144.966699264
2015,252,111069,106250,104 Lygon Street,104 Lygon Street,Carlton,1890,,2,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,,-37.8044377836, 144.966699264
2015,252,111070,106250,80 Lygon Street,80 Queensberry Street,Carlton,1890,,3,Entertainment/Recreation - Indoor,Low level of accessibility,All entrances have steps,1,0,,-37.8044377836, 144.966699264
2015,252,111347,106250,68 - 72 Queensberry,68-72 Queensberry Street,Carlton,1999,,5,Residential Apartment,Moderate level of accessibility,Entrance(s) have limited access via a small lip or a steep ramp,2,0,,-37.8044377836, 144.966699264
2015,252,111434,111434,,9-11 Drummond Place,Carlton,,,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.8038819834, 144.967346989
2015,252,111435,111435,,13-15 Drummond Place,Carlton,,,4,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.8038729561, 144.967268148
